split,scene_id,family,status,N,q_tie_count,fitted_candidates,planted_in_pool,planted_in_neighbors,true_k,best_k,best_branch,best_ari,best_LB,best_UB,best_rms_cents,second_minus_best,planted_LB,planted_UB,rival_status,rival_delta_UB,margin_LB,margin_UB,old_ari_decoupled_source,old_ari_fixed_pairs,old_ari_fixed_shared,old_ari_historical,old_ari_local_compatibility,old_ari_pairs_structure,old_ari_shared_source
deformed_family,35,extended,COMPLETE,13,0,49,1,0,2,2,deformed-low,1.0,3.4357920571467795,3.435792057145859,1.4540748170669187,149.63911077240033,3.4357920571467795,3.435792057145859,PLANTED_BETTER_ON_GRID,149.63911077240033,149.63911077239854,149.6391107723994,0.9083801043290255,0.6974142106609329,0.6797792892327184,0.828190032488141,0.9456054281359584,0.8912108562719168,0.9083801043290255
deformed_family,50,base,COMPLETE,19,0,66,1,0,3,3,base-low,0.850441281704699,215.8826364002073,215.8826364002138,9.534041754078432,7.860264850915115,223.74290125112356,223.74290125112893,RIVAL_BETTER_ON_GRID,-7.860264850915115,-7.860264850921624,-7.8602648509097435,0.8600445135583694,0.8434268781922248,0.8609275585548277,0.9002941878031326,0.8295925889078006,0.8956179187948164,0.8502105888557234
deformed_family,50,extended,COMPLETE,19,0,66,1,0,3,3,deformed-low,1.0,4.339607915104544,4.33960791510605,1.3517408526327193,5.643479661838959,4.339607915104544,4.33960791510605,PLANTED_BETTER_ON_GRID,5.643479661838959,5.64347966183938,5.643479661840464,0.8600445135583694,0.8434268781922248,0.8609275585548277,0.9002941878031326,0.8295925889078006,0.8956179187948164,0.8502105888557234
deformed_family,65,base,COMPLETE,15,0,65,1,0,3,3,base-low,1.0,119.80329472936835,119.80329472937251,7.993440468429861,237.7303999945948,119.80329472936835,119.80329472937251,PLANTED_BETTER_ON_GRID,237.7303999945948,237.7303999945941,237.73039999459894,0.7639163192931955,0.7796755975833991,0.6790367804717137,0.8186564223798266,0.8010266019708541,0.7195201844701543,0.7433162618714326
deformed_family,65,extended,COMPLETE,15,0,65,1,0,3,3,deformed-low,1.0,2.243565336255535,2.243565336254898,1.0938775888260661,223.30240709550924,2.243565336255535,2.243565336254898,PLANTED_BETTER_ON_GRID,223.30240709550924,223.3024070955086,223.3024070955086,0.7639163192931955,0.7796755975833991,0.6790367804717137,0.8186564223798266,0.8010266019708541,0.7195201844701543,0.7433162618714326
deformed_family,81,base,COMPLETE,11,0,36,0,1,2,2,base-low,1.0,175.10255157937286,175.10255157937914,11.28482654893501,977.8190648487608,175.10255157937286,175.10255157937914,PLANTED_BETTER_ON_GRID,977.8190648487608,977.8190648487495,977.8190648487671,0.38105919519164194,0.41668732081428317,0.41668732081428317,0.41668732081428317,0.38125216952254726,0.3808662208607365,0.38105919519164194
deformed_family,81,extended,COMPLETE,11,0,36,0,1,2,2,deformed-low,1.0,1.4963831020769176,1.4963831020772476,1.043205933501414,591.4977593737518,1.4963831020769176,1.4963831020772476,PLANTED_BETTER_ON_GRID,591.4977593737518,591.4977593737485,591.4977593737522,0.38105919519164194,0.41668732081428317,0.41668732081428317,0.41668732081428317,0.38125216952254726,0.3808662208607365,0.38105919519164194
deformed_family,86,base,COMPLETE,14,0,57,0,1,2,2,base-low,1.0,498.4338911316853,498.43389113168615,16.876592261501205,7.522319272701566,498.4338911316853,498.43389113168615,PLANTED_BETTER_ON_GRID,7.522319272701566,7.522319272699974,7.522319272702418,0.746691595434127,0.7406472545473973,0.7406472545473973,0.6914979624096758,0.7047569908530311,0.7065854900629018,0.7047569908530311
deformed_family,86,extended,COMPLETE,14,0,57,0,1,2,2,deformed-low,1.0,2.7273972594996754,2.727397259499481,1.2484040690874052,1.4181105056083578,2.7273972594996754,2.727397259499481,PLANTED_BETTER_ON_GRID,1.4181105056083578,1.4181105056082468,1.4181105056081633,0.746691595434127,0.7406472545473973,0.7406472545473973,0.6914979624096758,0.7047569908530311,0.7065854900629018,0.7047569908530311
deformed_family,90,base,COMPLETE,13,0,66,1,0,2,3,base-high,0.5851063829787234,174.95523282743815,174.95523282743196,10.3761630029137,10.024279143779296,266.52163039676407,266.5216303967683,RIVAL_BETTER_ON_GRID,-91.56639756933632,-91.56639756933012,-91.56639756933211,0.6286857454852132,0.6286857454852132,0.6286857454852132,0.6286857454852132,0.6286857454852132,0.6286857454852132,0.6286857454852132
deformed_family,90,extended,COMPLETE,13,0,66,1,0,2,3,deformed-low,0.5851063829787234,2.287148227460731,2.287148227461867,1.1863708662489225,0.06139748391084954,3.513585947618607,3.513585947618909,RIVAL_BETTER_ON_GRID,-1.2264377201570422,-1.2264377201581782,-1.2264377201567402,0.6286857454852132,0.6286857454852132,0.6286857454852132,0.6286857454852132,0.6286857454852132,0.6286857454852132,0.6286857454852132
deformed_family,111,base,COMPLETE,15,0,65,1,0,2,2,base-low,1.0,18.310451055115113,18.31045105511622,3.124991823359227,1275.0482165846975,18.310451055115113,18.31045105511622,PLANTED_BETTER_ON_GRID,1275.0482165846975,1275.0482165846888,1275.0482165846984,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deformed_family,111,extended,COMPLETE,15,0,65,1,0,2,2,deformed-low,1.0,6.08851823588198,6.088518235880823,1.8020015887349006,1287.2701494039327,6.08851823588198,6.088518235880823,PLANTED_BETTER_ON_GRID,1287.2701494039327,1287.270149403924,1287.2701494039316,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deformed_family,149,base,COMPLETE,13,0,67,1,0,3,3,base-low,1.0,775.4968550134923,775.4968550134913,21.845567830900077,2268.018558852749,775.4968550134923,775.4968550134913,PLANTED_BETTER_ON_GRID,2268.018558852749,2268.0185588527397,2268.018558852748,0.7888438410302709,0.8086476899247104,0.8288919146728913,0.8086476899247104,0.7888438410302709,0.8009413881312498,0.7888438410302709
deformed_family,149,extended,COMPLETE,13,0,67,1,0,3,3,deformed-low,1.0,0.28907910906522655,0.2890791090652793,0.4217758129004483,2904.0597731772305,0.28907910906522655,0.2890791090652793,PLANTED_BETTER_ON_GRID,2904.0597731772305,2904.059773177258,2904.0597731772305,0.7888438410302709,0.8086476899247104,0.8288919146728913,0.8086476899247104,0.7888438410302709,0.8009413881312498,0.7888438410302709
deformed_family,162,base,COMPLETE,14,0,64,1,0,2,2,base-low,1.0,41.45397619800398,41.453976198005684,4.867030552488906,357.53061335645646,41.45397619800398,41.453976198005684,PLANTED_BETTER_ON_GRID,357.53061335645646,357.5306133564418,357.53061335645816,0.9851088201603666,0.9553264604810996,0.9553264604810996,1.0,0.9249236349751813,0.9851088201603666,0.9398148148148147
deformed_family,162,extended,COMPLETE,14,0,64,1,0,2,2,deformed-low,1.0,4.3409230751434045,4.340923075143494,1.5749690382704427,323.3966936088076,4.3409230751434045,4.340923075143494,PLANTED_BETTER_ON_GRID,323.3966936088076,323.3966936088127,323.3966936088077,0.9851088201603666,0.9553264604810996,0.9553264604810996,1.0,0.9249236349751813,0.9851088201603666,0.9398148148148147
deformed_family,169,base,COMPLETE,15,0,66,0,0,3,3,base-high,0.6266666666666667,777.7546464301485,777.7546464301408,20.366700226008074,1174.2076104751864,780.4913982594504,780.4913982594444,RIVAL_BETTER_ON_GRID,-2.7367518293035573,-2.7367518292959403,-2.7367518293095827,0.35528206319112665,0.3528061187882962,0.28469433288710394,0.3909151019446935,0.3670992479254951,0.33141950303662165,0.35751492974623034
deformed_family,169,extended,COMPLETE,15,0,66,0,0,3,3,deformed-low,0.6266666666666667,13.039526748667237,13.039526748667637,2.6371223456555986,1042.3368802751093,0.6230855318354614,0.6230855318357321,PLANTED_BETTER_ON_GRID,12.416441216831904,12.416441216831505,12.416441216832176,0.35528206319112665,0.3528061187882962,0.28469433288710394,0.3909151019446935,0.3670992479254951,0.33141950303662165,0.35751492974623034
deformed_family,250,base,COMPLETE,14,0,64,1,0,2,2,base-low,1.0,511.7118744501651,511.71187445017324,17.099906005592512,158.82794642287297,511.7118744501651,511.71187445017324,PLANTED_BETTER_ON_GRID,158.82794642287297,158.82794642286683,158.8279464228811,0.7444732795078816,0.6982323232323232,0.6982323232323232,0.6982323232323232,0.7444732795078816,0.7444732795078816,0.7444732795078816
deformed_family,250,extended,COMPLETE,14,0,64,1,0,2,2,deformed-low,1.0,2.6854652264161025,2.685465226416109,1.238770179634646,667.8543556466301,2.6854652264161025,2.685465226416109,PLANTED_BETTER_ON_GRID,667.8543556466301,667.854355646624,667.8543556466301,0.7444732795078816,0.6982323232323232,0.6982323232323232,0.6982323232323232,0.7444732795078816,0.7444732795078816,0.7444732795078816
deformed_family,257,base,COMPLETE,12,0,67,1,0,3,3,base-low,1.0,67.3532030674791,67.35320306748143,6.700905564050355,322.6502813177951,67.3532030674791,67.35320306748143,PLANTED_BETTER_ON_GRID,322.6502813177951,322.65028131780844,322.6502813177974,0.9731379731379732,0.9597069597069596,0.9597069597069596,0.9597069597069596,0.9865689865689866,0.9462759462759462,0.9731379731379732
deformed_family,257,extended,COMPLETE,12,0,67,1,0,3,3,deformed-low,1.0,0.8766940294650352,0.8766940294649795,0.7645015933992463,389.1267903558115,0.8766940294650352,0.8766940294649795,PLANTED_BETTER_ON_GRID,389.1267903558115,389.1267903558249,389.12679035581147,0.9731379731379732,0.9597069597069596,0.9597069597069596,0.9597069597069596,0.9865689865689866,0.9462759462759462,0.9731379731379732
deformed_family,278,base,COMPLETE,19,0,65,1,0,3,3,base-low,1.0,40.39048549292772,40.39048549293234,4.123896241123245,8.828865433278786,40.39048549292772,40.39048549293234,PLANTED_BETTER_ON_GRID,8.828865433278786,8.828865433274636,8.828865433283404,0.9400537771688006,0.9724060029046312,0.9724060029046312,1.0,0.9400537771688006,0.9400537771688006,0.9400537771688006
deformed_family,278,extended,COMPLETE,19,0,65,1,0,3,3,deformed-low,1.0,5.675933247927758,5.675933247929103,1.5459193480602378,5.911765608550335,5.675933247927758,5.675933247929103,PLANTED_BETTER_ON_GRID,5.911765608550335,5.9117656085503425,5.91176560855168,0.9400537771688006,0.9724060029046312,0.9724060029046312,1.0,0.9400537771688006,0.9400537771688006,0.9400537771688006
deformed_family,279,base,COMPLETE,15,0,65,1,0,2,2,base-low,1.0,44.3363572512076,44.3363572512083,4.8627211724141075,89.12649514116826,44.3363572512076,44.3363572512083,PLANTED_BETTER_ON_GRID,89.12649514116826,89.12649514117093,89.12649514116896,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deformed_family,279,extended,COMPLETE,15,0,65,1,0,2,2,deformed-low,1.0,7.169551519512899,7.169551519512372,1.9554438908868241,107.7253110224854,7.169551519512899,7.169551519512372,PLANTED_BETTER_ON_GRID,107.7253110224854,107.72531102248456,107.72531102248487,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deformed_family,304,base,COMPLETE,18,0,67,0,0,3,3,base-low,0.25231873940361027,4906.2221206841095,4906.222120684148,46.69628641282419,4344.351700540699,332.77464877347836,332.77464877348314,PLANTED_BETTER_ON_GRID,4573.447471910665,4573.4474719106265,4573.447471910669,0.4621796470736206,0.41068790100904345,0.4203952464816282,0.46930528951142253,0.48241174829725725,0.491640624616382,0.4940326176525165
deformed_family,304,extended,COMPLETE,18,0,67,0,0,3,3,deformed-low,0.25231873940361027,4084.0544629960827,4084.0544629961023,42.60440490004707,5166.519358228745,3.7984211434407875,3.798421143440802,PLANTED_BETTER_ON_GRID,4080.2560418526614,4080.256041852642,4080.2560418526614,0.4621796470736206,0.41068790100904345,0.4203952464816282,0.46930528951142253,0.48241174829725725,0.491640624616382,0.4940326176525165
deformed_family,350,base,COMPLETE,9,0,26,1,0,2,2,base-high,1.0,510.0602855117334,510.06028551173307,21.29288426810404,840.6603009259718,510.0602855117334,510.06028551173307,PLANTED_BETTER_ON_GRID,840.6603009259718,840.660300925972,840.6603009259716,0.5815201501476012,0.6061938061938063,0.5458619811560989,0.6061938061938063,0.5798130700091485,0.5340614360222203,0.5815201501476012
deformed_family,350,extended,COMPLETE,9,0,26,1,0,2,2,deformed-low,1.0,0.9044682527582079,0.9044682527578264,0.8966447346798844,265.4679850749976,0.9044682527582079,0.9044682527578264,PLANTED_BETTER_ON_GRID,265.4679850749976,265.4679850750049,265.4679850749973,0.5815201501476012,0.6061938061938063,0.5458619811560989,0.6061938061938063,0.5798130700091485,0.5340614360222203,0.5815201501476012
deformed_family,440,base,COMPLETE,14,0,57,0,1,2,2,base-low,1.0,570.8966069800409,570.8966069800508,18.061745003183653,425.73917360059465,570.8966069800409,570.8966069800508,PLANTED_BETTER_ON_GRID,425.73917360059465,425.73917360057897,425.73917360060454,0.71364522417154,0.6360380116959065,0.6360380116959065,0.7291666666666666,0.7291666666666666,0.71364522417154,0.7291666666666666
deformed_family,440,extended,COMPLETE,14,0,57,0,1,2,2,deformed-low,1.0,7.016293576698317,7.0162935767000105,2.002326300895328,410.06703296263606,7.016293576698317,7.0162935767000105,PLANTED_BETTER_ON_GRID,410.06703296263606,410.0670329626408,410.06703296263777,0.71364522417154,0.6360380116959065,0.6360380116959065,0.7291666666666666,0.7291666666666666,0.71364522417154,0.7291666666666666
deformed_family,466,base,COMPLETE,14,0,66,1,0,2,2,base-low,1.0,534.6556460882306,534.6556460882402,17.47905924386161,1215.3897954556087,534.6556460882306,534.6556460882402,PLANTED_BETTER_ON_GRID,1215.3897954556087,1215.3897954556292,1215.3897954556182,0.7358731478233722,0.7358731478233722,0.6437045820791146,0.7738108156990414,0.6744274373272003,0.6744274373272003,0.6437045820791146
deformed_family,466,extended,COMPLETE,14,0,66,1,0,2,2,deformed-low,1.0,2.7164294050745608,2.7164294050742304,1.2458913974854082,1326.748760438994,2.7164294050745608,2.7164294050742304,PLANTED_BETTER_ON_GRID,1326.748760438994,1326.7487604390037,1326.7487604389937,0.7358731478233722,0.7358731478233722,0.6437045820791146,0.7738108156990414,0.6744274373272003,0.6744274373272003,0.6437045820791146
deformed_family,471,base,COMPLETE,9,0,26,1,0,2,2,base-low,1.0,4.877668533994855,4.877668533995303,2.082235664748659,68.78873818758696,4.877668533994855,4.877668533995303,PLANTED_BETTER_ON_GRID,68.78873818758696,68.78873818758467,68.78873818758741,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deformed_family,471,extended,COMPLETE,9,0,26,1,0,2,2,deformed-low,1.0,4.157405194745582,4.157405194744619,1.922360862121725,41.050349853950145,4.157405194745582,4.157405194744619,PLANTED_BETTER_ON_GRID,41.050349853950145,41.0503498539494,41.050349853949186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deformed_family,472,base,COMPLETE,13,0,66,1,0,2,3,base-low,0.5851063829787234,127.93006908188288,127.930069081884,8.872778390001775,60.78430650659061,313.9576577768548,313.9576577768612,RIVAL_BETTER_ON_GRID,-186.0275886949772,-186.0275886949783,-186.02758869497077,0.8617021276595744,0.8617021276595744,0.8617021276595744,0.8617021276595744,0.8272193690388847,0.8617021276595744,0.8617021276595744
deformed_family,472,extended,COMPLETE,13,0,66,1,0,2,3,deformed-low,0.5851063829787234,2.818295303328921,2.8182953033288465,1.3169417493873101,0.14547144393574474,6.342438296686298,6.3424382966861215,RIVAL_BETTER_ON_GRID,-3.524142993357275,-3.5241429933572004,-3.5241429933574517,0.8617021276595744,0.8617021276595744,0.8617021276595744,0.8617021276595744,0.8272193690388847,0.8617021276595744,0.8617021276595744
deformed_family,487,base,COMPLETE,16,0,65,1,0,2,2,base-low,1.0,89.83142500656103,89.83142500656349,6.7019185688339915,43.140931596610855,89.83142500656103,89.83142500656349,PLANTED_BETTER_ON_GRID,43.140931596610855,43.14093159660946,43.140931596613314,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deformed_family,487,extended,COMPLETE,16,0,65,1,0,2,2,deformed-low,1.0,6.9424471417310345,6.94244714172988,1.8631219957010146,36.74741323983609,6.9424471417310345,6.94244714172988,PLANTED_BETTER_ON_GRID,36.74741323983609,36.74741323983634,36.747413239834934,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deformed_family,500,base,COMPLETE,10,0,31,1,0,2,2,base-high,1.0,269.6777171328761,269.67771713287266,14.688164409016451,747.9539056398675,269.6777171328761,269.67771713287266,PLANTED_BETTER_ON_GRID,747.9539056398675,747.9539056398627,747.9539056398639,0.8165137614678899,0.5552489164035371,0.5230427972408962,0.6772001359157322,0.908256880733945,0.6365497294116671,0.6524065648403681
deformed_family,500,extended,COMPLETE,10,0,31,1,0,2,2,deformed-low,1.0,3.4720781083446832,3.4720781083457632,1.6666320789774172,811.5108929590656,3.4720781083446832,3.4720781083457632,PLANTED_BETTER_ON_GRID,811.5108929590656,811.5108929590674,811.5108929590666,0.8165137614678899,0.5552489164035371,0.5230427972408962,0.6772001359157322,0.908256880733945,0.6365497294116671,0.6524065648403681
