split,reader,scope,count,metric,mean,low,high,nominal_percent,source_path,source_sha256
iid,historical-2026090721,system_common_support,505,vi_normalized,0.024660528709483112,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_common_support,505,split_entropy,0.03626707545431687,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_common_support,505,merge_entropy,0.028677937563934518,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_common_support,505,split_normalized,0.013684870267922105,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_common_support,505,merge_normalized,0.010975658441561004,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_all_scenes,512,ari,0.9559956491931721,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_all_scenes,512,exact_partition,0.849609375,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_all_scenes,512,pair_disagreement,0.020325322346388695,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_all_scenes,512,k_inferred,2.51953125,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_all_scenes,512,k_error,0.056640625,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
